step,amount,isFraud,CASH_IN,CASH_OUT,DEBIT,PAYMENT,TRANSFER,original_error,is_transfer_or_cashout,fraud_prone,transfer_high_amount
19,204873.29,0,0,1,0,0,0,-204873.29,1,1,0
259,156221.35,0,1,0,0,0,0,-96322.63365085729,0,0,0
357,76900.57,0,0,1,0,0,0,-75267.57,1,1,0
329,289247.55,0,0,1,0,0,0,-289247.55,1,1,0
284,43309.5,0,0,1,0,0,0,-42467.5,1,1,0
459,46130.88,1,0,1,0,0,0,0.0,1,1,0
190,605029.34,1,0,1,0,0,0,0.0,1,1,0
134,65665.43,0,1,0,0,0,0,1979194.7275450584,0,0,0
234,31964.87,0,0,1,0,0,0,-22034.87,1,1,0
234,280436.98,0,0,1,0,0,0,-280436.98,1,1,0
582,1158373.23,1,0,0,0,0,1,0.0,1,1,1
356,357226.8,1,0,0,0,0,1,0.0,1,1,1
122,355832.18,1,0,0,0,0,1,0.0,1,1,1
273,296212.67,1,0,0,0,0,1,0.0,1,1,1
225,235075.62,1,0,1,0,0,0,0.0,1,1,0
705,312038.73,0,1,0,0,0,0,-289078.45192381006,0,0,0
181,43869.43,0,0,0,0,1,0,-22439.43,0,0,0
303,44577.42,0,1,0,0,0,0,-35139.317246974446,0,0,0
307,678.67,0,0,0,0,1,0,-678.67,0,0,0
41,6572.33,0,0,0,0,1,0,-6572.33,0,0,0
544,179997.78,1,0,0,0,0,1,0.0,1,1,0
155,256962.85,0,0,1,0,0,0,-256962.85,1,1,0
14,261778.17,0,0,1,0,0,0,-261778.17,1,1,0
226,20208.48,0,0,0,0,1,0,-20208.48,0,0,0
11,11736.34,0,0,0,0,1,0,867758.656314181,0,0,0
332,19226.25,1,0,0,0,0,1,0.0,1,1,0
162,32612.07,0,0,0,0,1,0,27072.723304157953,0,0,0
378,164011.52,0,1,0,0,0,0,1192424.2454748705,0,0,0
350,9901.7,0,0,0,0,1,0,-9901.7,0,0,0
181,558611.15,0,0,0,0,0,1,110981.23276992666,1,1,1
400,38923.49,0,0,0,0,1,0,-32134.489999999998,0,0,0
307,134707.31,0,1,0,0,0,0,2521501.158113988,0,0,0
565,364715.24,1,0,0,0,0,1,0.0,1,1,1
534,136245.39,1,0,1,0,0,0,0.0,1,1,0
225,39404.47,0,0,1,0,0,0,-39404.47,1,1,0
328,213570.82,0,0,1,0,0,0,-202969.82,1,1,0
376,53727.22,0,0,1,0,0,0,-51085.22,1,1,0
451,49567.86,0,0,1,0,0,0,-49567.86,1,1,0
133,196243.76,0,1,0,0,0,0,1501409.1158448635,0,0,0
297,249899.04,0,1,0,0,0,0,-238334.5141017575,0,0,0
118,167963.64,1,0,0,0,0,1,0.0,1,1,0
151,1633227.0,1,0,0,0,0,1,0.0,1,1,1
336,1950022.93,1,0,1,0,0,0,0.0,1,1,0
191,195320.51,0,1,0,0,0,0,20952099.423776947,0,0,0
403,969.03,0,0,0,0,1,0,30321.650009481265,0,0,0
274,7117.44,0,0,0,0,1,0,223002.2450031762,0,0,0
280,52821.52,0,0,0,0,0,1,-52656.52,1,1,0
365,3244067.13,1,0,1,0,0,0,0.0,1,1,0
205,25184.71,0,1,0,0,0,0,83489.48536276771,0,0,0
276,18347.84,0,0,0,0,1,0,-18347.84,0,0,0
164,10749.68,0,0,0,0,1,0,-10749.68,0,0,0
326,18317.39,0,0,0,0,1,0,254540.1827331803,0,0,0
211,5427.47,0,0,0,0,1,0,14801.926771276809,0,0,0
161,174987.53,0,1,0,0,0,0,10274.19541026195,0,0,0
40,284666.69,0,0,1,0,0,0,-237310.69,1,1,0
138,20531.84,0,0,0,0,1,0,44051.396622477405,0,0,0
202,436326.43,0,0,1,0,0,0,-436326.43,1,1,0
93,2113.19,0,0,0,0,1,0,-2113.19,0,0,0
9,186329.53,0,1,0,0,0,0,-134314.1515302408,0,0,0
335,6601.31,0,0,0,0,1,0,45977.95382748009,0,0,0
303,5317.74,0,0,0,0,1,0,-5317.74,0,0,0
355,75090.27,0,1,0,0,0,0,-35252.922167881115,0,0,0
37,189682.89,0,0,1,0,0,0,-186141.89,1,1,0
135,288830.71,0,0,1,0,0,0,-288830.71,1,1,0
254,12068.11,0,0,0,0,1,0,-12068.11,0,0,0
159,5682.97,0,0,0,0,1,0,165413.01372057476,0,0,0
139,82236.29,0,0,0,0,0,1,-82236.29,1,1,0
254,279071.36,0,0,1,0,0,0,469164.5812611296,1,1,0
348,284500.26,0,0,1,0,0,0,-273589.26,1,1,0
649,150205.64,1,0,0,0,0,1,0.0,1,1,0
237,8182.78,0,0,0,0,1,0,-4577.78,0,0,0
214,22937.19,0,0,0,0,1,0,-22937.19,0,0,0
184,10678.66,0,1,0,0,0,0,8008658.681300817,0,0,0
285,1551149.51,0,0,0,0,0,1,-1551149.51,1,1,1
436,1532229.72,1,0,0,0,0,1,0.0,1,1,1
282,97488.37,0,1,0,0,0,0,14762877.069251772,0,0,0
168,8970.05,0,0,0,0,1,0,95578.48216657071,0,0,0
398,187541.18,0,0,1,0,0,0,-130866.18,1,1,0
347,2973.5,0,0,0,0,1,0,-2973.5,0,0,0
395,120294.8,0,1,0,0,0,0,7257912.739783884,0,0,0
233,13931.37,0,0,0,0,1,0,239117.1752350421,0,0,0
39,139412.41,0,0,1,0,0,0,-139412.41,1,1,0
59,3904257.51,1,0,1,0,0,0,0.0,1,1,0
321,181694.21,0,1,0,0,0,0,-174458.3592017727,0,0,0
178,11394.83,0,0,0,0,1,0,13180.682697054659,0,0,0
94,86735.12,0,0,1,0,0,0,-79644.12,1,1,0
218,494453.52,1,0,0,0,0,1,0.0,1,1,1
209,126411.45,0,1,0,0,0,0,-125786.20233165973,0,0,0
162,193084.01,0,1,0,0,0,0,-188028.20679478903,0,0,0
646,6468916.64,1,0,1,0,0,0,0.0,1,1,0
397,319140.06,0,0,1,0,0,0,-319140.06,1,1,0
235,9338.34,0,0,0,0,1,0,-9338.34,0,0,0
310,1164.59,0,0,0,0,1,0,506788.2741235172,0,0,0
536,232565.37,1,0,1,0,0,0,0.0,1,1,0
408,313936.67,1,0,0,0,0,1,0.0,1,1,1
130,11082.28,0,0,0,0,1,0,-4929.650000000001,0,0,0
132,157717.08,0,1,0,0,0,0,1092656.8222438036,0,0,0
375,33410.35,0,0,0,0,1,0,-33410.35,0,0,0
165,256294.21,0,0,1,0,0,0,-256294.21,1,1,0
308,204863.28,0,0,1,0,0,0,-204863.28,1,1,0
332,14537.21,0,0,0,0,1,0,-14537.21,0,0,0
9,3183682.79,0,0,0,0,0,1,-3183682.79,1,1,1
357,653151.55,1,0,0,0,0,1,0.0,1,1,1
206,31101.42,0,0,1,0,0,0,471675.5159236213,1,1,0
570,2925859.58,1,0,0,0,0,1,0.0,1,1,1
153,132734.26,0,1,0,0,0,0,-81666.38168651049,0,0,0
65,215.83,1,0,0,0,0,1,0.0,1,1,0
690,315579.94,0,0,1,0,0,0,-304887.94,1,1,0
469,11990.38,0,0,0,0,1,0,-11990.38,0,0,0
538,37436.78,1,0,1,0,0,0,0.0,1,1,0
250,38381.73,0,0,0,0,1,0,-38381.73,0,0,0
262,3085.32,0,0,0,0,1,0,-3085.32,0,0,0
194,2942177.94,1,0,0,0,0,1,0.0,1,1,1
544,297634.63,0,0,1,0,0,0,-247890.63,1,1,0
163,1881.88,0,0,0,0,1,0,-1881.88,0,0,0
157,550358.12,0,0,0,0,0,1,-429062.12,1,1,1
380,3231.87,0,0,0,0,1,0,40811.60299368384,0,0,0
138,8426.26,0,0,0,0,1,0,-8426.26,0,0,0
374,14197.86,0,0,0,0,1,0,1909433.04767498,0,0,0
228,214233.8,0,1,0,0,0,0,-183048.21077846165,0,0,0
634,26153.82,1,0,0,0,0,1,0.0,1,1,0
213,96027.9,0,0,1,0,0,0,-52205.899999999994,1,1,0
228,105389.25,0,1,0,0,0,0,5577203.348702907,0,0,0
154,115472.41,0,0,1,0,0,0,-115472.41,1,1,0
212,10000000.0,1,0,1,0,0,0,0.0,1,1,0
210,11471.72,0,0,0,0,1,0,-11471.72,0,0,0
354,9005.93,0,0,0,0,1,0,-5299.66,0,0,0
34,163399.83,0,0,1,0,0,0,-118144.82999999999,1,1,0
35,13518.73,0,0,0,0,1,0,6354.511545185294,0,0,0
349,69369.84,0,1,0,0,0,0,-58377.13445647086,0,0,0
588,98533.36,1,0,0,0,0,1,0.0,1,1,0
139,80234.24,0,0,1,0,0,0,732532.255717546,1,1,0
298,885507.89,0,0,0,0,0,1,-885507.89,1,1,1
402,211239.88,0,0,1,0,0,0,-211239.88,1,1,0
489,7515624.63,1,0,0,0,0,1,0.0,1,1,1
37,398533.66,0,1,0,0,0,0,-387627.5825790134,0,0,0
586,245991.5,1,0,0,0,0,1,0.0,1,1,1
165,33455.63,0,1,0,0,0,0,-33083.05938787985,0,0,0
307,7500.09,0,0,0,0,1,0,-6402.09,0,0,0
496,174725.11,1,0,1,0,0,0,0.0,1,1,0
477,1720600.92,1,0,1,0,0,0,0.0,1,1,0
276,14596.66,0,0,0,0,1,0,-14596.66,0,0,0
404,373322.87,1,0,0,0,0,1,0.0,1,1,1
323,688330.43,0,1,0,0,0,0,-667774.9014703585,0,0,0
164,264764.93,0,0,1,0,0,0,-264764.93,1,1,0
376,168642.58,0,0,1,0,0,0,-168642.58,1,1,0
132,145624.66,0,1,0,0,0,0,2869448.1036916836,0,0,0
183,36113.33,0,1,0,0,0,0,-10566.359590649015,0,0,0
283,3941.49,0,0,0,0,1,0,28406.255239216545,0,0,0
373,120569.48,0,0,1,0,0,0,-120569.48,1,1,0
393,295541.02,0,0,1,0,0,0,-243584.02000000002,1,1,0
19,38484.33,0,1,0,0,0,0,1116586.897540165,0,0,0
402,484953.16,0,0,0,0,0,1,-380496.16,1,1,1
44,11371.22,0,0,0,0,1,0,8666.251647245377,0,0,0
165,12596.43,0,0,0,0,1,0,177514.4831188002,0,0,0
705,404394.04,1,0,1,0,0,0,0.0,1,1,0
307,2343696.85,1,0,1,0,0,0,0.0,1,1,0
15,3535.28,0,0,0,1,0,0,-3535.28,0,0,0
440,1102791.66,1,0,1,0,0,0,0.0,1,1,0
23,198221.37,0,1,0,0,0,0,104108.46650660131,0,0,0
302,44792.75,0,0,0,0,1,0,-44792.75,0,0,0
137,1032844.0,0,0,0,0,0,1,-1032844.0,1,1,1
324,401905.08,0,0,1,0,0,0,-369538.08,1,1,0
298,5961.84,0,0,0,0,1,0,712141.163948238,0,0,0
385,4465.91,0,0,0,0,1,0,-4465.91,0,0,0
643,4222595.06,1,0,0,0,0,1,0.0,1,1,1
732,59677.48,1,0,1,0,0,0,0.0,1,1,0
137,243955.36,0,0,1,0,0,0,-243955.36,1,1,0
323,4869.15,0,0,0,0,1,0,-3502.1499999999996,0,0,0
322,498479.21,0,0,1,0,0,0,-294166.21,1,1,0
132,9045.37,0,0,0,0,1,0,455073.05175593577,0,0,0
165,157735.58,0,0,0,0,0,1,-153665.58,1,1,0
345,63408.99,0,0,0,0,1,0,-63408.99,0,0,0
157,3799.59,0,0,0,0,1,0,-3799.59,0,0,0
540,76016.95,0,0,1,0,0,0,-66044.95,1,1,0
133,727.43,0,0,0,0,1,0,71175.3969264965,0,0,0
225,26022.86,0,0,0,0,1,0,83039.81277611767,0,0,0
326,455544.12,0,0,0,0,0,1,-455544.12,1,1,1
236,8544.65,0,0,0,0,1,0,21420.377389917718,0,0,0
273,89836.25,0,1,0,0,0,0,5042552.6815626975,0,0,0
559,55539.89,1,0,1,0,0,0,0.0,1,1,0
322,9208368.83,1,0,0,0,0,1,0.0,1,1,1
138,247411.88,0,0,1,0,0,0,-247411.88,1,1,0
567,1839972.36,1,0,1,0,0,0,0.0,1,1,0
154,14079.6,0,0,0,0,1,0,-14079.6,0,0,0
35,9465988.82,1,0,0,0,0,1,0.0,1,1,1
281,574072.72,1,0,0,0,0,1,0.0,1,1,1
2,1096187.24,1,0,0,0,0,1,0.0,1,1,1
283,1319.11,0,0,0,0,1,0,-1183.11,0,0,0
217,161735.94,0,0,1,0,0,0,-161735.94,1,1,0
379,87658.47,0,0,0,0,0,1,-81635.47,1,1,0
398,6457.4,0,0,0,0,1,0,-6457.4,0,0,0
346,13593.75,0,0,0,0,1,0,-13593.75,0,0,0
376,32303.36,0,0,0,0,1,0,-29740.36,0,0,0
671,152724.32,1,0,1,0,0,0,0.0,1,1,0
330,3995.78,0,0,0,0,1,0,26651.028997138917,0,0,0
51,339275.64,1,0,1,0,0,0,0.0,1,1,0
419,3118811.65,1,0,0,0,0,1,0.0,1,1,1
404,21788.03,0,0,0,0,1,0,10062.75238912232,0,0,0
523,159094.64,1,0,0,0,0,1,0.0,1,1,0
260,301103.53,0,1,0,0,0,0,-280130.2125879341,0,0,0
119,1202.59,0,0,0,0,1,0,32784.01195615445,0,0,0
258,5879.85,0,0,0,0,1,0,65107.066026052235,0,0,0
162,258959.23,0,0,1,0,0,0,-258959.23,1,1,0
33,4105.95,0,0,0,0,1,0,25979.884492473026,0,0,0
425,10000000.0,1,0,1,0,0,0,0.0,1,1,0
250,132792.32,0,1,0,0,0,0,2363367.087898251,0,0,0
425,10000000.0,1,0,0,0,0,1,49585022.650800236,1,1,1
37,12381.89,0,0,0,0,1,0,595317.6031256559,0,0,0
19,31289.83,0,1,0,0,0,0,8810297.111488456,0,0,0
276,402525.66,0,1,0,0,0,0,6538844.200617726,0,0,0
14,1561891.66,1,0,0,0,0,1,0.0,1,1,1
58,3156421.43,1,0,1,0,0,0,0.0,1,1,0
237,296070.81,0,0,0,0,0,1,-296070.81,1,1,1
158,7298.43,0,0,1,0,0,0,-6349.43,1,1,0
332,3475543.36,0,0,0,0,0,1,-3475543.36,1,1,1
133,397513.31,0,0,1,0,0,0,-317287.31,1,1,0
346,7716.84,0,0,0,0,1,0,9450.005155424777,0,0,0
207,219012.35,0,0,1,0,0,0,-219012.35,1,1,0
187,905.65,0,0,0,0,1,0,535221.4495376225,0,0,0
142,22471.25,0,0,0,0,1,0,-22053.78,0,0,0
498,207261.07,1,0,1,0,0,0,0.0,1,1,0
382,31956.8,0,0,0,0,1,0,-31956.8,0,0,0
726,765104.94,1,0,0,0,0,1,0.0,1,1,1
9,7386.85,0,0,0,0,1,0,29558.855479314458,0,0,0
161,7656.13,0,0,0,0,1,0,7086.002731796359,0,0,0
208,98442.25,0,1,0,0,0,0,-63164.05360242327,0,0,0
703,337287.72,1,0,1,0,0,0,0.0,1,1,0
429,315712.36,1,0,0,0,0,1,0.0,1,1,1
38,150780.02,0,0,1,0,0,0,-150780.02,1,1,0
593,125146.75,1,0,1,0,0,0,0.0,1,1,0
161,8790.84,0,0,0,0,1,0,-8790.84,0,0,0
401,4481768.26,1,0,0,0,0,1,0.0,1,1,1
330,19692.68,1,0,1,0,0,0,0.0,1,1,0
187,230531.79,0,1,0,0,0,0,1324218.264904514,0,0,0
557,111467.61,1,0,1,0,0,0,0.0,1,1,0
332,540713.64,0,1,0,0,0,0,230720.7828124147,0,0,0
136,199878.85,1,0,1,0,0,0,0.0,1,1,0
308,43385.4,0,0,1,0,0,0,-43385.4,1,1,0
43,149731.05,0,0,1,0,0,0,-149731.05,1,1,0
65,385556.82,1,0,1,0,0,0,0.0,1,1,0
512,430207.22,1,0,0,0,0,1,0.0,1,1,1
397,39205.21,0,0,0,0,1,0,-38562.21,0,0,0
353,206066.1,0,1,0,0,0,0,-196013.3836450738,0,0,0
201,169467.71,0,0,0,0,0,1,-158183.71,1,1,0
226,17994.78,0,0,0,0,1,0,-17994.78,0,0,0
193,3820.56,0,0,0,1,0,0,8607.37845666421,0,0,0
403,264286.19,1,0,0,0,0,1,0.0,1,1,1
35,71954.01,0,1,0,0,0,0,1636823.9174563233,0,0,0
190,440643.41,0,0,0,0,0,1,-440643.41,1,1,1
140,7702.03,0,0,0,0,1,0,24516.862430621983,0,0,0
290,3275.33,1,0,1,0,0,0,0.0,1,1,0
302,244869.5,0,1,0,0,0,0,-224575.988150921,0,0,0
120,746518.21,1,0,1,0,0,0,0.0,1,1,0
119,2040209.74,1,0,0,0,0,1,0.0,1,1,1
190,208726.49,0,1,0,0,0,0,-141440.01825211835,0,0,0
187,9441.17,0,0,0,0,1,0,289749.3431816497,0,0,0
8,3174.32,0,0,0,0,1,0,19384.807194360157,0,0,0
145,1539687.27,1,0,0,0,0,1,0.0,1,1,1
137,430204.01,0,0,1,0,0,0,-430204.01,1,1,0
133,1076.94,0,1,0,0,0,0,20344.03833215739,0,0,0
202,541.62,0,0,0,0,1,0,153801.43649817028,0,0,0
184,12197.46,0,0,0,0,1,0,-12197.46,0,0,0
579,3085336.66,1,0,1,0,0,0,0.0,1,1,0
542,196570.37,0,1,0,0,0,0,-151576.76494507343,0,0,0
227,67696.08,0,0,1,0,0,0,-67696.08,1,1,0
489,4241.44,1,0,1,0,0,0,0.0,1,1,0
298,294419.95,0,1,0,0,0,0,2669402.9932964686,0,0,0
453,553328.24,1,0,1,0,0,0,0.0,1,1,0
131,8553.85,0,0,0,0,1,0,34265.7077657696,0,0,0
407,7477.95,0,0,0,0,1,0,4151.7164772747465,0,0,0
260,726.78,0,0,1,0,0,0,-726.78,1,1,0
202,163328.88,0,0,1,0,0,0,-163328.88,1,1,0
345,132973.41,1,0,1,0,0,0,0.0,1,1,0
229,8379.81,0,0,0,0,1,0,27102.672198947133,0,0,0
21,16666.08,0,0,0,0,1,0,-16409.88,0,0,0
586,10000000.0,1,0,1,0,0,0,0.0,1,1,0
404,29451.8,0,1,0,0,0,0,6312087.302731809,0,0,0
227,315042.64,0,0,1,0,0,0,-315042.64,1,1,0
648,774868.1,1,0,1,0,0,0,0.0,1,1,0
21,2366.79,0,0,0,0,1,0,298625.60300853173,0,0,0
600,540154.62,1,0,1,0,0,0,0.0,1,1,0
462,155028.83,1,0,0,0,0,1,0.0,1,1,0
397,23845.85,0,0,0,0,1,0,-23845.85,0,0,0
33,159870.52,0,1,0,0,0,0,-77801.91649678753,0,0,0
402,154914.79,0,0,1,0,0,0,-154914.79,1,1,0
300,378136.34,0,0,1,0,0,0,-378136.34,1,1,0
328,3433459.18,0,0,0,0,0,1,-3376215.18,1,1,1
222,211628.75,1,0,1,0,0,0,0.0,1,1,0
331,671.07,0,0,0,0,1,0,-671.07,0,0,0
302,269644.39,0,0,1,0,0,0,-269644.39,1,1,0
181,12304.87,0,0,0,0,1,0,96465.65292837049,0,0,0
69,5521483.54,1,0,1,0,0,0,0.0,1,1,0
162,247118.23,0,1,0,0,0,0,-235009.69551043975,0,0,0
299,286454.92,0,1,0,0,0,0,1271898.4821056977,0,0,0
249,279744.94,0,1,0,0,0,0,-257344.5587084493,0,0,0
187,211214.87,0,1,0,0,0,0,-29111.752408987435,0,0,0
723,457359.64,1,0,0,0,0,1,0.0,1,1,1
585,15464.83,0,0,0,0,1,0,-15464.83,0,0,0
665,454483.23,1,0,1,0,0,0,0.0,1,1,0
234,79433.91,0,0,1,0,0,0,-79433.91,1,1,0
375,406768.32,0,0,0,0,0,1,-403000.32,1,1,1
137,10556.68,0,0,0,0,1,0,8396.943183597326,0,0,0
646,10000000.0,1,0,0,0,0,1,399028.92277536355,1,1,1
262,340936.99,1,0,1,0,0,0,0.0,1,1,0
323,346964.51,0,0,1,0,0,0,-346964.51,1,1,0
394,28753.8,0,0,1,0,0,0,-28753.8,1,1,0
278,89707.33,0,0,1,0,0,0,-89707.33,1,1,0
520,2871898.5,1,0,1,0,0,0,0.0,1,1,0
373,250352.82,0,0,1,0,0,0,-229163.82,1,1,0
41,16097.85,0,0,0,0,1,0,569422.8975963042,0,0,0
302,381503.62,0,0,1,0,0,0,-381503.62,1,1,0
226,82869.09,1,0,1,0,0,0,0.0,1,1,0
9,146270.98,0,1,0,0,0,0,-131379.9702458861,0,0,0
327,947062.35,0,0,0,0,0,1,-947062.35,1,1,1
35,229141.52,0,0,1,0,0,0,-177951.52,1,1,0
404,180709.17,0,1,0,0,0,0,-180534.27568402726,0,0,0
438,27286.66,1,0,0,0,0,1,0.0,1,1,0
531,29637.03,1,0,0,0,0,1,0.0,1,1,0
401,414722.1,0,1,0,0,0,0,6619438.086423191,0,0,0
18,10307.63,0,0,0,0,1,0,-10307.63,0,0,0
210,414.84,0,0,0,0,1,0,-414.84,0,0,0
508,350233.08,1,0,1,0,0,0,0.0,1,1,0
204,222958.68,0,0,1,0,0,0,-181269.68,1,1,0
214,29686.56,0,0,0,0,1,0,-29686.56,0,0,0
532,254719.63,1,0,0,0,0,1,0.0,1,1,1
669,111033.79,1,0,0,0,0,1,0.0,1,1,0
251,77355.58,0,0,1,0,0,0,129422.64906265152,1,1,0
187,2029224.78,0,0,0,0,0,1,-1957073.78,1,1,1
399,1227039.08,0,0,0,0,0,1,-1227039.08,1,1,1
610,646676.42,1,0,0,0,0,1,0.0,1,1,1
214,1247.97,0,0,0,0,1,0,111673.40655308991,0,0,0
13,497164.31,0,0,0,0,0,1,-496956.31,1,1,1
255,78143.26,0,0,1,0,0,0,131567.95262406545,1,1,0
139,392219.11,0,1,0,0,0,0,3748025.483220184,0,0,0
698,748726.81,1,0,0,0,0,1,0.0,1,1,1
20,18916.45,0,0,1,0,0,0,94054.09824221053,1,1,0
330,162844.74,0,1,0,0,0,0,-148443.82536575204,0,0,0
157,733620.11,0,0,0,0,0,1,-721417.26,1,1,1
187,59394.66,0,1,0,0,0,0,11001.566221719913,0,0,0
41,250293.45,0,1,0,0,0,0,7877181.518905839,0,0,0
160,360749.76,1,0,0,0,0,1,0.0,1,1,1
310,33855.07,0,0,0,0,1,0,308274.2912105371,0,0,0
303,2048.14,0,0,0,0,1,0,-499.1399999999999,0,0,0
35,159770.64,0,1,0,0,0,0,5204273.065417825,0,0,0
47,156011.24,1,0,1,0,0,0,0.0,1,1,0
367,902483.91,1,0,0,0,0,1,0.0,1,1,1
282,5155.29,0,0,0,0,1,0,114156.06456745433,0,0,0
489,101081.12,1,0,0,0,0,1,0.0,1,1,0
398,10000000.0,1,0,0,0,0,1,5618164.358481513,1,1,1
252,185520.34,0,1,0,0,0,0,-129743.73383910191,0,0,0
402,7771.61,0,0,0,0,1,0,7428.47559029344,0,0,0
190,108955.55,0,0,1,0,0,0,-108955.55,1,1,0
20,11372.47,0,0,0,0,1,0,-802.4699999999993,0,0,0
396,1547877.98,1,0,1,0,0,0,0.0,1,1,0
188,246484.45,0,0,0,0,0,1,-246391.45,1,1,1
212,187001.06,0,0,1,0,0,0,-164841.06,1,1,0
350,7128.7,0,0,0,0,1,0,-7128.7,0,0,0
525,11826.31,0,1,0,0,0,0,7986678.183755274,0,0,0
298,517905.62,0,0,0,0,0,1,-497880.62,1,1,1
177,679.17,0,0,0,0,1,0,32288.44718275396,0,0,0
286,3449.08,0,0,1,0,0,0,-3449.08,1,1,0
252,179060.73,0,0,1,0,0,0,-148560.73,1,1,0
249,1306690.61,1,0,0,0,0,1,0.0,1,1,1
330,256703.35,0,0,1,0,0,0,-209623.35,1,1,0
378,110014.59,0,0,1,0,0,0,-98337.59,1,1,0
204,23555.76,0,0,0,0,1,0,-23555.76,0,0,0
521,98086.09,1,0,1,0,0,0,0.0,1,1,0
596,13148.57,0,0,0,0,1,0,-13148.57,0,0,0
301,63014.64,0,0,1,0,0,0,63582.29971993386,1,1,0
182,20816.88,0,0,0,0,1,0,-9975.880000000001,0,0,0
16,511358.03,0,0,1,0,0,0,-511358.03,1,1,0
353,216044.8,0,1,0,0,0,0,-110915.47978127775,0,0,0
162,95309.02,0,1,0,0,0,0,1232636.051532921,0,0,0
203,758821.99,0,0,0,0,0,1,-755034.15,1,1,1
156,366829.05,0,0,1,0,0,0,-366829.05,1,1,0
304,34265.93,0,0,0,0,1,0,676645.9750751987,0,0,0
437,207801.38,1,0,0,0,0,1,0.0,1,1,1
183,3179.21,0,0,0,0,1,0,193398.61742317813,0,0,0
370,16111.32,0,0,0,0,1,0,4567.251270876583,0,0,0
96,2089.54,0,0,0,0,1,0,425110.4998627479,0,0,0
180,7172.22,0,0,0,0,1,0,-7172.22,0,0,0
13,1161495.82,1,0,0,0,0,1,0.0,1,1,1
299,210911.64,0,0,1,0,0,0,-210911.64,1,1,0
210,217975.18,0,0,1,0,0,0,-109094.51,1,1,0
12,133617.15,0,1,0,0,0,0,400582.2182096783,0,0,0
565,55210.14,0,0,0,0,1,0,-17071.82,0,0,0
205,221255.23,0,0,1,0,0,0,-221255.23,1,1,0
525,73235.7,0,0,0,0,1,0,-67196.7,0,0,0
398,371771.44,1,0,0,0,0,1,0.0,1,1,1
675,1091589.88,1,0,1,0,0,0,0.0,1,1,0
21,785323.0,1,0,1,0,0,0,0.0,1,1,0
188,141237.01,0,0,1,0,0,0,-136226.01,1,1,0
407,2581296.93,0,0,0,0,0,1,-2581296.93,1,1,1
281,18018.36,0,1,0,0,0,0,374341.71513104334,0,0,0
646,43071.62,1,0,0,0,0,1,0.0,1,1,0
187,299861.77,0,0,0,0,0,1,-294295.77,1,1,1
531,105551.09,0,1,0,0,0,0,5344920.549603951,0,0,0
181,8617.29,0,0,1,0,0,0,132299.65707855,1,1,0
273,4574246.75,1,0,0,0,0,1,0.0,1,1,1
55,109028.8,1,0,0,0,0,1,0.0,1,1,0
353,7560.36,0,0,0,0,1,0,557524.5387126596,0,0,0
156,334562.82,0,0,1,0,0,0,-279387.82,1,1,0
236,75708.87,1,0,0,0,0,1,0.0,1,1,0
286,18462.08,0,0,0,0,1,0,161466.2478681315,0,0,0
12,16539.22,0,0,0,0,1,0,-16297.220000000001,0,0,0
355,149910.68,0,1,0,0,0,0,1975.6524449533317,0,0,0
401,115462.12,0,0,1,0,0,0,-62591.2,1,1,0
280,340322.97,0,1,0,0,0,0,-320132.76532204566,0,0,0
140,13601.43,0,0,1,0,0,0,7023.7115503204805,1,1,0
134,126892.96,0,1,0,0,0,0,1988567.0269567375,0,0,0
8,3741.8,0,0,0,0,1,0,-3741.8,0,0,0
12,25158.05,0,0,0,0,1,0,-25158.05,0,0,0
355,31789.04,0,0,1,0,0,0,39447.40698281628,1,1,0
253,48649.23,0,1,0,0,0,0,1424022.2249005984,0,0,0
202,11696.92,0,0,0,0,1,0,-7590.78,0,0,0
212,182974.29,0,0,1,0,0,0,-132215.29,1,1,0
304,30132.26,0,0,0,0,1,0,507852.0820266743,0,0,0
468,1455382.05,1,0,0,0,0,1,0.0,1,1,1
514,241489.08,0,1,0,0,0,0,-220895.55646643307,0,0,0
674,932922.6,1,0,1,0,0,0,0.0,1,1,0
230,117543.23,0,1,0,0,0,0,6726456.874085842,0,0,0
239,2078.7,0,0,0,0,1,0,60458.29009238561,0,0,0
724,1379501.18,1,0,0,0,0,1,0.0,1,1,1
350,3153929.2,0,0,0,0,0,1,-3153929.2,1,1,1
153,234853.95,1,0,1,0,0,0,0.0,1,1,0
21,2994.23,0,0,0,0,1,0,58755.78865114564,0,0,0
209,37002.72,0,0,1,0,0,0,-20356.72,1,1,0
383,113921.02,1,0,0,0,0,1,0.0,1,1,0
139,37.46,0,0,0,0,1,0,23221.216702460544,0,0,0
220,1179162.08,1,0,0,0,0,1,0.0,1,1,1
332,123191.82,0,1,0,0,0,0,-117112.5897654216,0,0,0
399,1254137.14,0,0,0,0,0,1,-989401.8799999999,1,1,1
330,61756.82,1,0,0,0,0,1,0.0,1,1,0
608,277048.48,1,0,1,0,0,0,0.0,1,1,0
327,2255.45,0,0,1,0,0,0,-2255.45,1,1,0
402,198554.78,0,0,1,0,0,0,-198376.78,1,1,0
162,440952.51,0,0,0,0,0,1,-438659.51,1,1,1
463,279826.54,1,0,0,0,0,1,0.0,1,1,1
352,27694.36,0,0,0,0,1,0,-6444.360000000001,0,0,0
135,939.41,0,0,0,0,1,0,-939.41,0,0,0
37,363466.05,0,0,1,0,0,0,-323516.05,1,1,0
380,205149.16,0,0,1,0,0,0,-205149.16,1,1,0
